song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
3 Nights,40,177666,0.223,0.815,0.518,0.0,7,0.104,-6.593999999999999,0,0.0897,151.891,4,0.877
Working for the Weekend,15,220706,0.027,0.526,0.924,0.000728,7,0.598,-5.591,1,0.0391,147.28,4,0.7929999999999999
Booty Had Me Like (Woah),58,183379,0.1159999999999999,0.875,0.633,0.0,7,0.217,-8.332,1,0.1159999999999999,99.063,4,0.815
Underneath Your Clothes,68,224066,0.6859999999999999,0.616,0.597,0.0,8,0.104,-5.327999999999999,1,0.0415,165.50799999999998,4,0.362
18,53,205370,0.877,0.483,0.305,6.78e-05,11,0.126,-8.15,0,0.268,79.458,4,0.273
"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",69,156426,0.0215,0.594,0.5770000000000001,0.00792,0,0.883,-12.772,1,0.0534,110.783,4,0.89
"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",88,201526,0.165,0.792,0.895,0.0,1,0.0501,-3.112,0,0.0589,94.968,4,0.794
Unforgettable,23,233832,0.0293,0.726,0.769,0.0101,6,0.104,-5.043,1,0.123,97.985,4,0.733
Best Part (feat. H.E.R.),82,209831,0.8079999999999999,0.524,0.364,0.0,7,0.1,-10.209,1,0.0367,75.24,4,0.436
Big Succ(ess),32,186645,5.39e-05,0.225,0.978,0.000264,4,0.188,-4.3660000000000005,0,0.0856,94.808,4,0.25
Mellow Blues,43,163040,0.53,0.79,0.341,0.87,2,0.0942,-10.016,1,0.0301,106.722,4,0.58
Beds Are Burning - Remastered,66,258173,0.00539,0.754,0.496,0.000152,0,0.0871,-8.7,1,0.0351,119.186,4,0.341
Hold You - Hold Yuh,68,233253,0.321,0.69,0.621,2.81e-05,8,0.0884,-3.583,1,0.06,66.858,3,0.497
Old Age,62,141920,0.67,0.7559999999999999,0.4579999999999999,0.0,6,0.275,-6.434,1,0.212,87.89299999999999,4,0.551
Too Cool To Dance,38,189334,0.0294,0.716,0.8690000000000001,0.0,8,0.0454,-3.318,1,0.0694,113.027,4,0.768
Fast Talk,56,259946,0.5429999999999999,0.603,0.502,0.108,9,0.205,-7.732,1,0.0367,69.987,4,0.347
Playing Dead,49,209826,0.000505,0.511,0.983,0.000167,10,0.317,-4.183,1,0.144,122.021,4,0.431
Youngblood,90,203417,0.0169,0.596,0.8540000000000001,0.0,7,0.124,-5.114,0,0.4629999999999999,120.274,4,0.152
By Night,13,218333,0.972,0.506,0.265,0.00355,11,0.1119999999999999,-12.215,0,0.0289,92.039,4,0.5
To Love Somebody,66,182000,0.716,0.405,0.3779999999999999,7.23e-06,9,0.289,-12.342,1,0.0304,90.851,4,0.563
99 Luftballons,58,231466,0.0915,0.636,0.467,1.7e-06,4,0.1169999999999999,-10.1,1,0.0421,96.639,4,0.58
Dance In The Dark,46,289013,2.99e-05,0.645,0.768,4.49e-05,8,0.276,-6.211,1,0.036,120.966,4,0.0986
O-o-h Child - Remastered,66,197160,0.00154,0.488,0.754,2.42e-05,5,0.6779999999999999,-7.95,0,0.0381,88.369,4,0.664
Holda You (I'm Psycho),29,239506,0.00403,0.392,0.862,0.00864,0,0.332,-6.323,1,0.17,110.776,4,0.49
I Can't Feel,52,222302,0.242,0.59,0.564,0.0,10,0.127,-8.771,1,0.135,161.95,4,0.2739999999999999
Thinking Out Loud,86,281560,0.474,0.7809999999999999,0.445,0.0,2,0.184,-6.061,1,0.0295,78.998,4,0.591
Wake Up Everybody,0,266373,0.5489999999999999,0.626,0.447,0.0,6,0.352,-8.151,1,0.0554,93.908,4,0.6940000000000001
Dancing With Myself,62,199906,0.0113,0.439,0.8220000000000001,0.0,4,0.133,-6.763999999999999,1,0.0695,176.71099999999998,4,0.884
Catchin' The Vibe,51,163413,0.133,0.904,0.557,0.00261,1,0.0926,-6.7170000000000005,1,0.34,90.844,4,0.8190000000000001
Bronze - Acoustic,55,218584,0.7120000000000001,0.649,0.309,0.109,11,0.0766,-9.162,0,0.0294,97.798,4,0.358
Lie,65,215445,0.295,0.655,0.427,0.00108,2,0.0788,-11.684,0,0.0799,107.992,4,0.2239999999999999
Back,3,171019,0.00198,0.7170000000000001,0.952,0.7509999999999999,2,0.0617,-0.921,1,0.0453,160.006,4,0.163
U Can't Touch This,73,257360,0.00456,0.867,0.517,0.000339,11,0.0864,-13.222,0,0.0875,133.148,4,0.866
Goodbye,54,166794,0.29,0.452,0.527,0.00214,2,0.102,-8.478,1,0.0375,115.052,5,0.363
Meadow,61,123000,0.946,0.716,0.0271,0.936,3,0.0685,-14.894,1,0.11,82.007,4,0.1689999999999999
Next To Me,62,202169,0.785,0.596,0.752,0.000419,11,0.105,-4.904,1,0.07,127.06,4,0.306
Battosai,44,245821,0.368,0.7290000000000001,0.7240000000000001,4.3700000000000005e-05,1,0.102,-6.533,1,0.0376,110.115,4,0.148
Footloose,73,226293,0.159,0.564,0.911,4.36e-05,2,0.118,-5.39,1,0.0536,173.938,4,0.5820000000000001
The Sweetest Thing (I've Ever Known),37,248133,0.602,0.38,0.228,0.0,7,0.154,-14.373,1,0.0261,77.17699999999999,4,0.181
Iris,77,289533,0.00125,0.315,0.715,7.97e-06,11,0.0942,-8.072000000000001,0,0.0362,155.925,3,0.497
Rhythm Divine,50,209466,0.135,0.634,0.969,0.0,0,0.185,-2.662,1,0.166,102.035,4,0.417
La Guarachera,34,164986,0.395,0.503,0.927,0.000472,0,0.222,-5.582000000000001,1,0.0557,129.27200000000002,4,0.573
Alright,73,180880,0.000479,0.467,0.958,0.1989999999999999,4,0.299,-4.808,0,0.0775,145.92,4,0.701
Freya,58,284878,0.0002109999999999,0.64,0.667,0.899,11,0.0748,-10.19,0,0.0379,122.994,4,0.288
Changes - 2015 Remastered Version,65,217746,0.505,0.547,0.308,0.0,0,0.109,-11.75,1,0.0377,114.719,4,0.41
High And Dry,74,257480,0.0718,0.418,0.3829999999999999,0.0177,4,0.0896,-11.782,1,0.0257,87.773,4,0.352
Happy Idiot,59,183002,0.00223,0.625,0.945,0.000795,11,0.0777,-4.245,0,0.0652,139.994,4,0.846
Somebody's Knockin',39,181666,0.233,0.6990000000000001,0.515,2.56e-06,11,0.0888,-10.816,0,0.0299,95.044,4,0.7340000000000001
Hymnal,39,266853,0.608,0.44,0.45,0.355,5,0.423,-9.76,1,0.0275,80.005,4,0.266
Lloraras,48,228635,0.6459999999999999,0.7440000000000001,0.828,8.4e-05,8,0.0548,-6.496,0,0.0491,92.783,4,0.96
when the party's over,78,199931,0.979,0.498,0.104,7.859999999999999e-05,1,0.0895,-14.08,0,0.0621,124.001,3,0.205
1950,83,225133,0.648,0.6,0.535,4.7e-06,4,0.162,-7.042999999999999,1,0.107,71.91199999999999,4,0.2689999999999999
Ain't That A Shame,57,152200,0.767,0.486,0.501,7.6e-05,4,0.0679,-8.57,1,0.0326,122.894,4,0.942
Hong Kong Mambo,26,225933,0.8440000000000001,0.6729999999999999,0.599,0.884,10,0.151,-10.492,0,0.0483,91.168,4,0.732
Back for More,0,202560,6.81e-06,0.452,0.996,1.99e-06,9,0.22,-2.342,1,0.114,152.01,4,0.168
No Limit,81,245386,0.0117,0.838,0.7709999999999999,0.0,1,0.0853,-3.791,1,0.244,175.957,4,0.405
OG Beeper,66,155893,0.121,0.91,0.477,0.0,2,0.305,-5.259,1,0.418,145.994,4,0.313
Los Bajos Vibran En Mi Pecho,29,232870,0.0443,0.634,0.7340000000000001,8.94e-05,0,0.0606,-6.265,1,0.0671,92.608,4,0.627
Backin' It Up (feat. Cardi B),78,190466,0.0886,0.7959999999999999,0.68,0.0,10,0.268,-4.853,0,0.353,164.93200000000002,4,0.565
Miss You - Remastered,59,288666,0.426,0.7959999999999999,0.711,0.00381,9,0.364,-4.755,0,0.0427,109.673,4,0.828
What You Want (feat. Total),66,242946,0.0312,0.838,0.72,1.11e-05,10,0.422,-6.593,0,0.384,93.76,4,0.845
Sit Next to Me - Stereotypes Remix,70,190720,0.173,0.68,0.738,0.00036,6,0.37,-4.881,0,0.0331,105.015,4,0.675
Chilly,59,230000,0.617,0.7340000000000001,0.271,5.27e-06,7,0.1009999999999999,-11.932,1,0.382,103.241,3,0.237
Fíjate Que Si,55,204586,0.385,0.69,0.434,0.0,4,0.104,-4.455,1,0.033,115.476,3,0.617
The Times They Are A-Changin',70,192053,0.887,0.389,0.396,0.0,7,0.0828,-7.999,1,0.0332,171.86,3,0.585
Where You Are - Acoustic,59,243898,0.614,0.387,0.174,0.0,2,0.12,-14.765,1,0.0323,161.304,4,0.213
Simarik,65,235218,0.0518,0.775,0.818,0.0,7,0.114,-8.687000000000001,1,0.1639999999999999,97.06,3,0.826
Little House Of Savages,17,192426,0.00027,0.356,0.923,0.0145,11,0.0907,-4.039,1,0.0461,122.361,4,0.4639999999999999
A Letter to My Younger Self,58,141940,0.978,0.619,0.3779999999999999,0.0023,1,0.103,-9.343,0,0.0308,91.91,4,0.677
Want To,86,211817,0.0788,0.5720000000000001,0.691,0.000132,8,0.0619,-4.783,0,0.123,92.082,4,0.318
Forget You (feat. Clint Lowery),45,204186,3.26e-05,0.4529999999999999,0.95,0.0565,2,0.265,-4.428999999999999,0,0.109,160.058,4,0.342
Ordinary People,70,281466,0.929,0.469,0.132,0.0,10,0.0873,-14.001,1,0.0807,67.01100000000001,3,0.36
Falling Down,97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273
Love N Hennessy REMIX (feat. 2 Chainz & Nicky Jam),64,253714,0.0257,0.928,0.402,0.0,8,0.0804,-7.569,0,0.451,139.998,4,0.62
FEFE (feat. Nicki Minaj & Murda Beatz),96,179404,0.088,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376
FALL BACK,55,165786,0.0847,0.828,0.706,0.0,10,0.142,-7.642,0,0.195,127.993,4,0.359
Pick Up The Phone,55,214133,0.068,0.607,0.564,3.58e-06,11,0.103,-9.582,0,0.3289999999999999,139.66299999999998,4,0.579
Room 4,49,269455,0.948,0.214,0.257,0.972,1,0.108,-16.941,1,0.045,130.715,5,0.208
Coolaroonehh.,50,99200,0.927,0.585,0.1639999999999999,0.433,9,0.11,-14.274,0,0.245,99.964,4,0.177
FEFE (feat. Nicki Minaj & Murda Beatz),96,179404,0.088,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376
He Got You - Remastered,30,213400,0.16,0.8029999999999999,0.596,7.400000000000001e-06,2,0.1009999999999999,-9.184,0,0.0345,104.833,4,0.7240000000000001
Back In Your Heart,67,172000,0.121,0.531,0.863,0.0,8,0.123,-4.082,1,0.114,120.055,4,0.584
Paper Roses,32,158973,0.32,0.367,0.506,1.53e-05,8,0.336,-10.522,1,0.0378,114.45,4,0.664
Better Dayz,59,266482,0.272,0.53,0.685,0.0,2,0.1169999999999999,-7.92,1,0.412,82.649,4,0.741
You're The One That I Want - From “Grease”,22,167613,0.193,0.7390000000000001,0.7659999999999999,7.28e-05,0,0.1369999999999999,-6.023,1,0.0785,106.6,4,0.862
Complicated,21,244506,0.0615,0.5820000000000001,0.758,8.41e-06,5,0.309,-5.9510000000000005,1,0.0464,77.982,4,0.413
Lullaby,80,204022,0.0784,0.725,0.8340000000000001,1.27e-05,5,0.0834,-3.913,0,0.037,120.026,4,0.8590000000000001
Mais Que Nada,52,159466,0.491,0.66,0.504,2.65e-05,0,0.15,-13.087,0,0.0496,88.95299999999999,4,0.914
Hype,55,211656,0.011,0.774,0.992,0.0,4,0.282,-1.5759999999999998,0,0.0526,123.997,4,0.601
Harder Better Faster Stronger (The Neptunes Remix),41,312506,0.608,0.85,0.74,0.000782,11,0.302,-6.327000000000001,0,0.0552,123.451,4,0.907
Fall Off,58,211204,0.253,0.61,0.8420000000000001,3.63e-05,6,0.21,-5.363,0,0.365,153.257,4,0.5329999999999999
New God Flow,54,294906,0.4429999999999999,0.4629999999999999,0.92,0.0,3,0.354,-2.845,0,0.411,174.202,4,0.521
Better Without You,60,174429,0.21,0.57,0.725,0.0,5,0.225,-6.765,0,0.273,111.625,5,0.6829999999999999
Leave the Hood,15,204000,0.249,0.6920000000000001,0.787,0.0,1,0.0825,-5.897,1,0.302,74.961,4,0.6509999999999999
"After The Storm (feat. Tyler, The Creator & Bootsy Collins) - Pete Rock Remix",51,225026,0.0024,0.695,0.687,0.0181,9,0.174,-9.075,1,0.0728,159.03,4,0.7859999999999999
Cuando Vuelva a Tu Lado,6,158533,0.721,0.711,0.3979999999999999,2.86e-06,2,0.336,-7.85,1,0.033,100.302,4,0.623
Go Your Own Way - 2004 Remastered Edition,73,223613,0.0167,0.586,0.941,0.000776,5,0.068,-5.138999999999999,1,0.0375,135.44799999999998,4,0.831
The Devil's Bleeding Crown,14,238653,1.85e-05,0.55,0.917,0.214,7,0.0333,-4.575,1,0.0378,109.552,3,0.245
Blue Eyes Crying in the Rain,57,138600,0.928,0.626,0.04,0.00178,4,0.11,-19.994,1,0.0405,117.136,4,0.418
Tjawazti Hdoudik,38,187177,0.257,0.812,0.7559999999999999,2.71e-06,3,0.4379999999999999,-5.407,0,0.0508,100.004,4,0.705
Dreadlock Holiday,24,267746,0.435,0.8370000000000001,0.407,0.000487,7,0.174,-12.416,0,0.0563,105.013,4,0.922
Find Wally (feat. Jay2kim & Mar),16,133200,0.0382,0.8190000000000001,0.474,0.0,10,0.088,-11.693,1,0.0704,149.97299999999998,4,0.347
talk it out,45,211200,0.969,0.3329999999999999,0.258,0.7559999999999999,2,0.1169999999999999,-16.234,1,0.109,75.10600000000001,4,0.0579999999999999
Don't Tempt Me,49,217663,0.54,0.726,0.39,0.0,6,0.0749,-6.843,1,0.0428,92.014,4,0.217
Saturday Night - Radio Mix,65,247405,0.0449,0.728,0.784,0.0918,11,0.0964,-11.776,1,0.0379,129.981,4,0.964
Virgen,60,271726,0.725,0.66,0.748,0.00065,8,0.127,-4.855,1,0.044,90.963,4,0.75
Bad (feat. Vassy) - Radio Edit,53,170625,0.00125,0.614,0.972,0.0186,5,0.3279999999999999,-3.927,0,0.088,127.966,4,0.411
"One, Two Step",78,203786,0.042,0.944,0.511,0.00107,5,0.0379,-10.96,0,0.161,113.046,4,0.8420000000000001
Taste,47,200371,0.355,0.905,0.63,0.0,9,0.0785,-5.3260000000000005,0,0.0903,128.032,4,0.91
Thnks fr th Mmrs,49,203506,0.00551,0.456,0.895,1.23e-06,10,0.106,-5.002,0,0.0678,154.842,4,0.569
Goh,48,215613,0.0121,0.53,0.828,0.255,11,0.11,-4.962,0,0.0497,169.946,4,0.249
What's Up?,40,295493,0.156,0.5660000000000001,0.57,0.0,11,0.118,-9.875,0,0.0285,134.537,4,0.491
Whip It,45,213239,0.0455,0.845,0.551,0.0,1,0.0965,-8.543,1,0.14,118.044,4,0.235
Moments Passed,7,271357,0.0583,0.379,0.732,1.58e-05,9,0.143,-6.898,0,0.0659,119.779,4,0.3979999999999999
Jungle,67,189706,0.000821,0.389,0.748,0.00058,2,0.358,-4.461,1,0.0805,78.056,4,0.216
La Soledad,59,263493,0.722,0.593,0.349,0.0,8,0.133,-6.894,1,0.0284,124.046,4,0.218
Trials,37,154053,0.104,0.599,0.57,0.0,11,0.0907,-9.392,1,0.4429999999999999,176.115,4,0.34
No More,61,190588,0.915,0.768,0.401,0.0399,1,0.11,-10.934,0,0.0845,102.049,4,0.421
Blood On The Leaves,69,359800,0.385,0.415,0.6809999999999999,0.0,2,0.1009999999999999,-4.104,0,0.1889999999999999,171.893,4,0.364
broken,49,204878,0.00236,0.667,0.716,2.09e-06,7,0.0421,-5.693,1,0.0478,122.976,4,0.44
16 Steps,69,208022,0.0561,0.601,0.674,0.0,7,0.1169999999999999,-5.638,1,0.125,180.055,4,0.596
Discúlpeme Señora,28,278400,0.579,0.495,0.5920000000000001,0.0,7,0.264,-14.439,0,0.0358,100.576,4,0.969
Natural,95,189466,0.216,0.4479999999999999,0.612,0.0,2,0.08,-6.106,1,0.0708,97.773,4,0.213
Night Terrific! (feat. Yaqob),48,164266,0.8590000000000001,0.6940000000000001,0.319,2.14e-06,4,0.208,-11.271,0,0.123,82.007,4,0.1669999999999999
The Rain (Supa Dupa Fly),61,246173,0.1169999999999999,0.8540000000000001,0.58,0.00471,1,0.0921,-10.008,1,0.217,162.116,4,0.7
Fractions,46,172075,0.122,0.444,0.779,0.174,11,0.223,-6.962999999999999,0,0.0398,105.845,4,0.19
Deleh Divuneh,36,342893,0.826,0.591,0.522,5.09e-06,4,0.248,-10.939,0,0.063,76.084,4,0.871
Mona Lisa (feat. Kendrick Lamar),92,324189,0.371,0.855,0.6940000000000001,0.0,2,0.109,-4.393,1,0.1689999999999999,122.078,4,0.49
Promises (with Sam Smith),98,213309,0.0119,0.7809999999999999,0.768,4.91e-06,11,0.325,-5.9910000000000005,1,0.0394,123.07,4,0.486
"Uno Más Feat. Pharrell Williams, Miguel, Wiz Khalifa, J Alvarez (Remix)",41,241135,0.0652,0.8,0.8370000000000001,4.52e-05,7,0.0699,-4.488,1,0.099,105.026,4,0.813
Jealous - Remix,40,221840,0.0133,0.687,0.722,0.0,11,0.489,-3.567,0,0.072,92.995,4,0.493
Black,52,248906,1.33e-05,0.565,0.968,0.188,1,0.089,-5.165,1,0.0568,108.003,4,0.693
Surfin',60,238386,0.111,0.8109999999999999,0.691,0.00483,2,0.181,-7.88,1,0.0452,130.007,4,0.84
Dreamcatchers,52,111186,0.143,0.502,0.5529999999999999,0.168,0,0.198,-8.009,1,0.0322,78.942,4,0.568
Baby I Lied,37,250120,0.318,0.63,0.478,6.49e-05,11,0.0942,-10.589,1,0.0275,92.491,4,0.2789999999999999
My Part of Town,34,271333,0.182,0.944,0.805,0.0,6,0.4679999999999999,-9.578,0,0.327,113.993,4,0.833
Cutting Ties - FVHM Remix,57,345981,0.0221,0.8690000000000001,0.291,0.121,9,0.0437,-11.955,0,0.0946,106.991,4,0.5670000000000001
Sincerity Is Scary,76,225955,0.0495,0.664,0.524,8.18e-06,2,0.075,-5.178,1,0.0283,91.027,4,0.475
Goodbye (feat. Nicki Minaj & Willy William),91,195419,0.0776,0.643,0.904,0.0,0,0.1889999999999999,-3.694,1,0.0739,103.028,4,0.481
I Can Change,57,352003,0.00215,0.644,0.73,0.00178,1,0.233,-6.565,1,0.0287,116.981,4,0.695
Te Ves Buena,61,205000,0.305,0.8079999999999999,0.8690000000000001,0.0,7,0.0983,-6.971,1,0.0509,92.165,4,0.848
Let It Be Me (feat. Ava Max),69,172933,0.128,0.743,0.529,0.0,7,0.181,-6.187,0,0.0505,102.048,4,0.4379999999999999
Listen,48,150088,0.457,0.8540000000000001,0.5760000000000001,8.58e-05,4,0.0933,-14.534,0,0.0457,104.991,4,0.482
Drive Slow / Taste Like Heaven,53,281656,0.146,0.5760000000000001,0.6970000000000001,0.0,2,0.113,-7.921,1,0.3929999999999999,79.60600000000001,4,0.573
Uh Huh,41,201703,0.01,0.614,0.855,0.00947,4,0.301,-5.859,0,0.0557,100.025,4,0.556
Jump (with Trippie Redd),78,207856,0.25,0.654,0.547,0.0,10,0.0961,-6.598,1,0.127,173.981,4,0.507
When Legends Rise,60,172826,0.000236,0.44,0.916,1.94e-05,4,0.0897,-4.222,0,0.266,124.099,4,0.401
Trouble,35,198466,0.000462,0.358,0.823,0.0,7,0.349,-3.409,0,0.0401,172.915,4,0.469
El Farolito,50,223653,0.514,0.447,0.932,3.14e-05,7,0.0536,-4.7,0,0.125,166.484,4,0.846
Quasar,46,102620,0.371,0.848,0.622,4e-05,1,0.108,-6.122999999999999,1,0.294,144.986,4,0.452
'Till I Collapse,85,297893,0.0757,0.5720000000000001,0.853,0.0,1,0.0798,-3.2030000000000003,1,0.217,171.297,4,0.102
Lucy,44,287378,0.0355,0.64,0.5539999999999999,0.0,1,0.525,-9.042,1,0.0435,120.977,4,0.12
No Me Acuerdo,90,217653,0.187,0.836,0.799,0.0,7,0.092,-4.247,0,0.0873,94.033,4,0.772
I'm Yours / Somewhere Over The Rainbow,46,214893,0.7809999999999999,0.426,0.313,0.0,0,0.0969999999999999,-7.774,1,0.0429,77.483,4,0.416
Window,55,209613,0.0095599999999999,0.401,0.723,4.7600000000000005e-05,5,0.0444,-5.549,1,0.0408,116.023,4,0.7809999999999999
Redemption,69,333946,0.618,0.635,0.319,1.69e-06,0,0.1169999999999999,-8.727,1,0.118,118.844,4,0.327
Send My Love (To Your New Lover),75,223080,0.0415,0.69,0.524,3.16e-06,6,0.17,-8.39,0,0.103,164.023,4,0.562
Secret Preference,44,216185,0.0441,0.7170000000000001,0.6,0.00062,0,0.0652,-5.227,1,0.0312,104.991,4,0.8540000000000001
Santeria,24,183200,0.0223,0.6729999999999999,0.772,1.23e-06,1,0.141,-5.246,0,0.0427,90.356,4,0.585
Rude - Zedd Remix,58,273230,0.0324,0.598,0.836,2.44e-06,1,0.0751,-2.388,1,0.0457,130.009,4,0.3429999999999999
Farda,20,206305,0.0459,0.495,0.6609999999999999,0.922,0,0.063,-6.464,1,0.198,174.604,5,0.38
"Snap Your Fingers, Snap Your Neck",50,251533,7.48e-05,0.6679999999999999,0.7879999999999999,0.108,5,0.0792,-6.752000000000001,1,0.0424,137.38,4,0.6920000000000001
Do Not Touch,28,228589,0.0832,0.828,0.428,0.527,6,0.267,-5.976,1,0.271,95.037,4,0.491
Hungry Like The Wolf,58,209546,0.0252,0.664,0.888,0.0,7,0.216,-5.1610000000000005,1,0.067,127.369,4,0.605
Don't Give Up,47,171428,0.825,0.539,0.29,0.324,1,0.15,-10.788,1,0.103,83.79,4,0.111
Saturday Sun,60,214720,0.484,0.637,0.8640000000000001,0.0,8,0.222,-4.381,1,0.0468,99.995,4,0.706
Let Me Love You,80,256733,0.235,0.6559999999999999,0.578,0.0,7,0.118,-8.97,0,0.0922,94.514,4,0.556
Mirrors,67,484146,0.2339999999999999,0.574,0.512,0.0,5,0.0946,-6.664,0,0.0503,76.899,4,0.512
Anthem,57,165000,0.000342,0.551,0.922,1.82e-05,7,0.121,-3.884,1,0.109,128.05,4,0.33
God Bless the Internet,55,229998,0.486,0.741,0.512,0.0,2,0.143,-9.568,0,0.34,87.022,4,0.6709999999999999
4EVER,71,159595,0.049,0.75,0.585,0.00552,9,0.155,-7.576,0,0.0285,102.331,4,0.584
Gypsy Woman,54,218440,0.00089,0.369,0.86,0.0,4,0.321,-4.167,0,0.136,177.851,4,0.512
The Conversation,46,188156,0.142,0.6729999999999999,0.437,0.0,0,0.171,-10.380999999999998,0,0.156,82.96700000000001,4,0.163
Ocean (feat. Khalid) - David Guetta Remix,70,195832,0.0913,0.609,0.8240000000000001,2.88e-05,0,0.134,-8.251,0,0.0795,127.072,4,0.36
Better,95,229412,0.0984,0.442,0.585,0.391,0,0.14,-10.332,0,0.0964,97.565,4,0.1159999999999999
FEFE (feat. Nicki Minaj & Murda Beatz),96,179404,0.088,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376
Real Eyes,1,202493,0.00707,0.743,0.604,9.75e-05,11,0.4,-8.336,0,0.327,89.902,4,0.4639999999999999
Attention,38,211475,0.0969,0.774,0.626,3.12e-05,3,0.0848,-4.432,0,0.0432,100.041,4,0.777
Move Ya Body,68,232000,0.0234,0.8759999999999999,0.71,0.000161,11,0.0573,-6.446000000000001,0,0.0446,121.072,4,0.828
Who Want Problems,54,165407,0.188,0.6559999999999999,0.695,0.000102,1,0.1369999999999999,-7.199,1,0.3229999999999999,89.96700000000001,4,0.514
Let Me Think About It,59,151983,0.00022,0.762,0.754,0.0665,0,0.146,-3.425,0,0.046,129.026,4,0.715
In the Summertime,18,211880,0.7240000000000001,0.754,0.449,0.0,4,0.162,-14.013,1,0.0615,82.751,4,0.973
Guachita,47,204173,0.518,0.418,0.655,2.08e-05,3,0.0834,-6.112,1,0.0523,73.825,4,0.376
Oxymoron,26,222000,0.118,0.74,0.696,0.0,6,0.132,-6.886,0,0.261,96.1,4,0.7120000000000001
She Will Be Loved,45,257133,0.0567,0.524,0.711,0.0,0,0.134,-5.494,0,0.0405,203.867,4,0.539
The Boss,58,190733,0.602,0.746,0.484,0.00824,1,0.0576,-9.614,1,0.0434,97.923,4,0.606
"My Love (feat. Major Lazer, WizKid, Dua Lipa)",73,228706,0.0453,0.728,0.8109999999999999,2.07e-06,7,0.362,-4.2780000000000005,1,0.0564,114.995,4,0.705
Don't Stop,60,187008,0.00197,0.628,0.908,0.19,4,0.235,-3.622,1,0.045,122.024,4,0.882
Hollaback Girl,73,199906,0.344,0.918,0.918,5.35e-06,10,0.0243,-2.218,0,0.0954,110.024,4,0.882
At My Front Door,37,158160,0.753,0.511,0.417,0.0,8,0.0913,-13.912,1,0.033,174.43599999999998,4,0.96
Big Yellow Taxi,67,134800,0.579,0.611,0.47,0.0,4,0.581,-9.135,1,0.0356,85.527,4,0.97
Loveless,55,194916,0.00014,0.436,0.9,9.39e-06,1,0.6920000000000001,-3.299,1,0.0592,140.026,4,0.477
Just Call Me Lonesome,23,155306,0.812,0.633,0.2319999999999999,0.0,7,0.265,-11.325,1,0.0314,121.855,4,0.622
Raunchy,30,144826,0.764,0.506,0.742,0.767,2,0.0854,-5.796,1,0.03,76.35300000000001,4,0.731
My Blood,79,229120,0.0563,0.7490000000000001,0.723,0.022,1,0.0977,-6.609,1,0.0432,108.999,4,0.674
Morning Light,58,220253,0.00592,0.457,0.5820000000000001,2.39e-05,9,0.0847,-4.971,1,0.0285,76.04899999999999,4,0.335
Chronomètre,38,254480,0.4589999999999999,0.6559999999999999,0.3879999999999999,0.0,10,0.0875,-8.086,0,0.0423,122.939,4,0.2319999999999999
Don't Move Back To LA,38,278520,0.208,0.581,0.72,0.022,9,0.125,-7.547000000000001,1,0.0472,146.031,4,0.494
Hurts Me To My Heart,5,181253,0.5589999999999999,0.551,0.44,0.0,8,0.115,-8.854,1,0.0517,83.682,4,0.867
I'm Not The Only One,30,239316,0.5539999999999999,0.4529999999999999,0.496,2.65e-05,5,0.0772,-5.785,1,0.0453,80.994,4,0.501
Ballin,55,213000,0.163,0.705,0.371,1.12e-06,8,0.0718,-9.398,1,0.157,74.931,4,0.541
Didn't I (Blow Your Mind This Time),61,201066,0.795,0.484,0.59,0.00306,9,0.155,-6.662999999999999,1,0.0283,140.588,4,0.324
Grace Kelly,60,187733,0.0219,0.6779999999999999,0.847,0.0329,0,0.373,-5.825,1,0.0519,122.287,4,0.601
Wake Up On You,39,219549,0.0551,0.7959999999999999,0.722,0.0,8,0.0885,-4.131,0,0.0628,89.992,4,0.6729999999999999
Voodoo Child,49,237720,0.00172,0.652,0.959,0.000325,4,0.115,-5.047,1,0.0375,132.453,4,0.8029999999999999
The Red,71,238400,0.000671,0.509,0.843,0.0008029999999999,1,0.348,-3.318,0,0.0488,140.055,3,0.332
YKWTFGO,0,206786,0.214,0.944,0.721,1.65e-05,11,0.0757,-6.502000000000001,1,0.0634,130.015,4,0.6729999999999999
Space Oddity - 2015 Remastered Version,72,318813,0.0748,0.299,0.4429999999999999,0.000138,0,0.177,-12.621,1,0.0346,139.539,4,0.434
I Love It (& Lil Pump),99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.3289999999999999
Let You Love Me,90,190000,0.288,0.531,0.8540000000000001,0.0,10,0.0773,-3.149,1,0.198,94.419,4,0.456
Ultraviolet,19,229162,0.591,0.276,0.283,0.000138,5,0.0792,-8.588,0,0.0378,172.942,4,0.222
DAYS,46,182068,0.135,0.847,0.57,0.727,7,0.526,-9.596,1,0.191,87.01799999999999,4,0.616
